WORK_ID,NAME,ARTIST_ID,STYLE,MUSEUM_ID,IMAGE_LINK
23680,Hugh Hall,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23680"" target=""_blank"">show image</a>"
23682,John Greenleaf,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23682"" target=""_blank"">show image</a>"
23684,Joseph Sherburne,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23684"" target=""_blank"">show image</a>"
23688,Midshipman Augustus Brine,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23688"" target=""_blank"">show image</a>"
23690,Mrs. Ebenezer Storer (Mary Edwards),609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23690"" target=""_blank"">show image</a>"
23692,Mrs. Edward Green (Mary Storer),609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23692"" target=""_blank"">show image</a>"
23694,Mrs. Jacob Hurd and Child,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23694"" target=""_blank"">show image</a>"
23696,Mrs. Jerathmael Bowers,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23696"" target=""_blank"">show image</a>"
23698,Mrs. John Winthrop,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23698"" target=""_blank"">show image</a>"
23700,Mrs. Sylvanus Bourne,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23700"" target=""_blank"">show image</a>"
23704,Portrait of a Lady,609,American Art,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23704"" target=""_blank"">show image</a>"
23706,Portrait of Henry Laurens,609,American Art,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23706"" target=""_blank"">show image</a>"
23712,Samuel Verplanck,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23712"" target=""_blank"">show image</a>"
23714,The Death of Major Pierson,609,American Art,62,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23714"" target=""_blank"">show image</a>"
23716,The Return of Neptune,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23716"" target=""_blank"">show image</a>"
23718,Watson and the Shark,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23718"" target=""_blank"">show image</a>"
23722,A Brook in a Clearing,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23722"" target=""_blank"">show image</a>"
23728,After the Hunt,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23728"" target=""_blank"">show image</a>"
23730,Alphonse Promayet,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23730"" target=""_blank"">show image</a>"
23734,Beach in Normandy,645,Realism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23734"" target=""_blank"">show image</a>"
23736,Beach Scene,645,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23736"" target=""_blank"">show image</a>"
23740,Bouquet of Flowers in a Vase,645,Realism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23740"" target=""_blank"">show image</a>"
23746,Coast Scene,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23746"" target=""_blank"">show image</a>"
23760,"Jo, The Irish Beauty",645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23760"" target=""_blank"">show image</a>"
23762,The Bretonnerie in the Department of Indre,645,Realism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23762"" target=""_blank"">show image</a>"
23764,Landscape,645,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23764"" target=""_blank"">show image</a>"
23768,Madame Brayer,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23768"" target=""_blank"">show image</a>"
23770,Madame Proudhon,645,Realism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23770"" target=""_blank"">show image</a>"
23774,"Marine, The Waterspout",645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23774"" target=""_blank"">show image</a>"
23776,Monsieur Suisse,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23776"" target=""_blank"">show image</a>"
23782,Nude Woman with a Dog,645,Realism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23782"" target=""_blank"">show image</a>"
23792,River and Rocks,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23792"" target=""_blank"">show image</a>"
23794,Rocks Near Ornans,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23794"" target=""_blank"">show image</a>"
23802,Spanish Woman,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23802"" target=""_blank"">show image</a>"
23808,Still Life with Apples and a Pear,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23808"" target=""_blank"">show image</a>"
23810,Still Life with Apples and a Pomegranate,645,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23810"" target=""_blank"">show image</a>"
23812,The Calm Sea,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23812"" target=""_blank"">show image</a>"
23816,The Diligence in the Snow,645,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23816"" target=""_blank"">show image</a>"
23818,The Etretat Cliffs After the Storm,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23818"" target=""_blank"">show image</a>"
23820,The Fishing Boat,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23820"" target=""_blank"">show image</a>"
23822,The Fringe of the Forest,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23822"" target=""_blank"">show image</a>"
23824,The Hidden Brook,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23824"" target=""_blank"">show image</a>"
23826,The Pool,645,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23826"" target=""_blank"">show image</a>"
23830,The Source,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23830"" target=""_blank"">show image</a>"
23838,The Woman in the Waves,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23838"" target=""_blank"">show image</a>"
23840,The Young Bather,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23840"" target=""_blank"">show image</a>"
23842,The Young Ladies of the Village,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23842"" target=""_blank"">show image</a>"
23846,Valley,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23846"" target=""_blank"">show image</a>"
23850,View of Ornans,645,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23850"" target=""_blank"">show image</a>"
23854,Waves,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23854"" target=""_blank"">show image</a>"
23856,Winter Landscape,645,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23856"" target=""_blank"">show image</a>"
23860,Young Ladies on the Bank of the Seine,645,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=23860"" target=""_blank"">show image</a>"
23863,Salome Receives the Head of Saint John the Baptist,870,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23863"" target=""_blank"">show image</a>"
23868,A Faun and His Family with a Slain Lion,885,Renaissance,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23868"" target=""_blank"">show image</a>"
23878,Charity,885,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23878"" target=""_blank"">show image</a>"
23884,Cupid Complaining to Venus,885,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23884"" target=""_blank"">show image</a>"
23890,"George, Duke of Saxony",885,Renaissance,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23890"" target=""_blank"">show image</a>"
23912,Judith with the Head of Holofernes,885,Renaissance,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23912"" target=""_blank"">show image</a>"
23923,Lukas Spielhausen,885,Renaissance,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23923"" target=""_blank"">show image</a>"
23925,Madonna and Child,885,Renaissance,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23925"" target=""_blank"">show image</a>"
23933,Martin Luther,885,Renaissance,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23933"" target=""_blank"">show image</a>"
23937,Nymph at the Source,885,Renaissance,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23937"" target=""_blank"">show image</a>"
23941,Portrait of a Woman,885,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23941"" target=""_blank"">show image</a>"
23945,Portrait of Christiane of Eulenau,885,Renaissance,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23945"" target=""_blank"">show image</a>"
23951,Portrait of Johann Friedrich the Magnanimous,885,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23951"" target=""_blank"">show image</a>"
23953,Portrait of Johann the Steadfast,885,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23953"" target=""_blank"">show image</a>"
23979,The Judgment of Paris,885,Renaissance,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=23979"" target=""_blank"">show image</a>"
24001,The Virgin and Child Under an Apple Tree,885,Renaissance,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/885.html?id=24001"" target=""_blank"">show image</a>"
24009,Cypress Trees at Cagnes,741,Pointillism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/741.html?id=24009"" target=""_blank"">show image</a>"
24011,Evening Breeze,741,Pointillism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/741.html?id=24011"" target=""_blank"">show image</a>"
24013,La Maison Rose,741,Pointillism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/741.html?id=24013"" target=""_blank"">show image</a>"
24015,La Plage de Saint-Clair,741,Pointillism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/741.html?id=24015"" target=""_blank"">show image</a>"
24017,Pines Along the Shore,741,Pointillism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/741.html?id=24017"" target=""_blank"">show image</a>"
24023,Valley with Fir (Shade on the Mountain),741,Pointillism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/741.html?id=24023"" target=""_blank"">show image</a>"
24029,A Herdsman with Seven Cows by a River,592,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24029"" target=""_blank"">show image</a>"
24033,A View of the Maas at Dordrecht,592,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24033"" target=""_blank"">show image</a>"
24041,Cattle with Horseman and Peasants,592,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24041"" target=""_blank"">show image</a>"
24043,Children and a Cow,592,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24043"" target=""_blank"">show image</a>"
24047,Lady and Gentleman on Horseback,592,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24047"" target=""_blank"">show image</a>"
24051,Landscape with Cows and Young Herdsman,592,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24051"" target=""_blank"">show image</a>"
24053,Landscape with Herdsman and Cattle,592,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24053"" target=""_blank"">show image</a>"
24059,Mountainous Landscape with the Ruins of a Castle,592,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24059"" target=""_blank"">show image</a>"
24061,Piping Shepherds,592,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24061"" target=""_blank"">show image</a>"
24064,River Landscape with Cows,592,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24064"" target=""_blank"">show image</a>"
24066,River Landscape with Riders,592,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24066"" target=""_blank"">show image</a>"
24068,River Scene,592,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24068"" target=""_blank"">show image</a>"
24072,Starting for the Hunt,592,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24072"" target=""_blank"">show image</a>"
24074,The Maas at Dordrecht,592,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24074"" target=""_blank"">show image</a>"
24084,Young Herdsmen with Cows,592,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/592.html?id=24084"" target=""_blank"">show image</a>"
24101,Antoine Singlin,797,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/797.html?id=24101"" target=""_blank"">show image</a>"
24103,Cardinal de Richelieu,797,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/797.html?id=24103"" target=""_blank"">show image</a>"
24105,Saint Augustine,797,Baroque,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/797.html?id=24105"" target=""_blank"">show image</a>"
24107,The Annunciation,797,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/797.html?id=24107"" target=""_blank"">show image</a>"
24109,The Dream of Saint Joseph,797,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/797.html?id=24109"" target=""_blank"">show image</a>"
24113,The Last Supper,797,Baroque,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/797.html?id=24113"" target=""_blank"">show image</a>"
24117,Portrait of a Negress,838,Neo-Classicism,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/838.html?id=24117"" target=""_blank"">show image</a>"
24125,"Portrait of John Talbot, Later 1st Earl Talbot",583,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/583.html?id=24125"" target=""_blank"">show image</a>"
24127,Portrait of Sir Wyndham Knatchbull-Wyndham,583,Rococo,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/583.html?id=24127"" target=""_blank"">show image</a>"
24129,Portrait of John Scott of Banks Fee,583,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/583.html?id=24129"" target=""_blank"">show image</a>"
24131,Portrait of Richard Milles,583,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/583.html?id=24131"" target=""_blank"">show image</a>"
24133,The Return of the Prodigal Son,583,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/583.html?id=24133"" target=""_blank"">show image</a>"
24145,Geraldine Russell,581,Romanticism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/581.html?id=24145"" target=""_blank"">show image</a>"
